"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0003171","atrioventricular valve development","18/4940","31/18860",0.580645161290323,2.21679508946062,4.03913021805895,0.000172731375830803,0.00417886200469387,0.00345239317134199,"PITX2/SMAD6/BMPR2/SOX4/TGFBR2/SLIT3/GJA5/TBX5/CCN1/TWIST1/APLNR/BMP2/HEYL/DCHS1/HEY2/TGFB2/GATA4/TBX20",18
"GO:0042430","indole-containing compound metabolic process","18/4940","31/18860",0.580645161290323,2.21679508946062,4.03913021805895,0.000172731375830803,0.00417886200469387,0.00345239317134199,"SRD5A1/MDGA1/PDE1B/IL4I1/NMNAT2/ACMSD/ALDH2/KMO/TDO2/QPRT/AANAT/TH/KYNU/GRIN2A/TPH2/DDC/SLC34A1/HTR1A",18
"GO:0045216","cell-cell junction organization","84/4940","226/18860",0.371681415929204,1.41901042599692,3.77510634706407,0.000173115499738763,0.00417886200469387,0.00345239317134199,"PECAM1/ACVRL1/RAMP2/LIMS2/CDH5/GJB2/CAV1/HEG1/ECT2/INAVA/CLDN5/FERMT2/CDH17/BHLHA15/CLDN6/GJB6/ESAM/ACE/MARVELD3/PRKCH/PKP3/CDH3/CLDN10/EPHB2/SMAD7/GJA5/MICALL2/GPBAR1/DSP/SVEP1/GJA4/AJM1/TBX5/LSR/LIM2/DLG5/NECTIN1/CDH13/CDH24/DSG2/CLDN3/AGT/CLDN18/GRHL1/UGT8/APLNR/CLDN4/PTPRO/CDH15/CLDN14/PARD6B/CLDN9/JAM3/CNTNAP2/CLDN2/F2RL1/CDH18/GDF2/CDH19/DSG3/EPB41L3/GJA1/POF1B/CDH2/PKP1/PKHD1/NPHS1/MYLK3/CD177/PKP2/CLDN11/GJB1/TGFB2/XIRP2/CDHR3/CDH20/CDH7/IL17A/DSC1/CDH12/CLDN24/DSG1/NR1H4/CDH22",84
"GO:0050678","regulation of epithelial cell proliferation","142/4940","416/18860",0.341346153846154,1.30319604484584,3.72516768850872,0.000173286143735312,0.00417886200469387,0.00345239317134199,"IQGAP3/RGCC/ACVRL1/TEK/UHRF1/EDNRB/LIMS2/FUT2/MMRN2/CAV1/MDK/NME1/JCAD/TIE1/PLXNB3/WNT3A/TGFBR3/MMP12/HMGA2/CAV2/SEMA5A/KLF9/C5AR1/SIX4/PDX1/TGM1/ENG/SULF1/KDM5B/CEACAM1/GATA2/CDKN2A/AQP11/MARVELD3/CDH3/ALOX5/RUNX2/OVOL1/JAML/FA2H/GPBAR1/SOX11/PDGFB/HOXA5/SIX1/DAB2IP/FGF10/SERPINB5/TNFSF12/ZEB1/FGF2/PTPRM/PTPRN/ZFP36/DLX6/FLT4/MYCN/VASH1/BTK/CDH13/CCL24/EGF/NR4A3/GATA6/PRKDC/FGFR2/GPC3/ODAM/EGR3/PGR/HLX/APLNR/DAB2/CCL2/DLX5/SGPP2/JUN/NME2/PPARG/PDCD6/MCC/ISL1/NR4A1/APLN/CXCL12/CDKN2B/TNFAIP3/BRCA2/TGFA/PPP1R16B/AGTR1/NUPR1/GDF2/CDKN1C/FOXE3/ECM1/ERBB2/WNT7A/ATOH8/EREG/HTR2B/CNMD/APELA/COL4A3/ERBB4/CCR3/PKHD1/OSR2/OVOL3/THBS4/HMOX1/KRT4/SOX9/WNT2/SCN5A/WNT10B/PHOX2B/SFRP2/TGFB2/MIR135B/HMX2/SCG2/ITGB3/NKX2-5/HPN/CCL26/MIR126/ARX/NEAT1/IL17A/SLURP1/MIR222/DSC1/PAX6/NKX2-3/IHH/EPGN/TNMD/MIR2355/MIR125B1/LEP/MIR205",142
"GO:0046849","bone remodeling","39/4940","88/18860",0.443181818181818,1.69198564593301,3.87602291771396,0.000175115853899674,0.0042042000724458,0.00347332637564103,"S1PR1/CTHRC1/GREM1/LGR4/SPP1/ADRB2/MDK/SYT7/EFNA2/P3H4/SPP2/TNFSF11/ADAM8/ACP5/CALCA/IL6/PDK4/PTH1R/UBASH3B/RASSF2/LEPR/DCSTAMP/RUFY4/MITF/CLDN18/IL20RA/TNFAIP3/NOX4/TNFRSF11A/MC4R/GJA1/BGLAP/WNT16/ITGB3/IAPP/FSHR/IHH/LEP/PTH",39
"GO:0035107","appendage morphogenesis","62/4940","157/18860",0.394904458598726,1.50767167797004,3.80522474255345,0.000176733478157312,0.0042042000724458,0.00347332637564103,"CRABP2/GREM1/PITX2/SALL4/TFAP2A/PITX1/WNT3/TBX3/RECK/TBX2/SP8/COL3A1/TBX4/HOXC11/HOXC10/RUNX2/HOXA10/GJA5/SHOX2/FLVCR1/SALL1/FGF10/DLX6/TBX5/AFF3/MYCN/PRICKLE1/FGFR2/GPC3/TWIST1/HOXA13/RSPO2/DLX5/ZBTB16/SALL3/HOXA11/COL2A1/HOXD13/FRAS1/RDH10/HOXD12/WNT7A/ALX3/ASPH/DKK1/ALX1/SP9/MSX2/OSR2/PKDCC/CYP26B1/SOX9/SFRP2/TGFB2/ZIC3/FBN2/HOXA9/EVX2/EN1/IHH/ALX4/FGF8",62
"GO:0035108","limb morphogenesis","62/4940","157/18860",0.394904458598726,1.50767167797004,3.80522474255345,0.000176733478157312,0.0042042000724458,0.00347332637564103,"CRABP2/GREM1/PITX2/SALL4/TFAP2A/PITX1/WNT3/TBX3/RECK/TBX2/SP8/COL3A1/TBX4/HOXC11/HOXC10/RUNX2/HOXA10/GJA5/SHOX2/FLVCR1/SALL1/FGF10/DLX6/TBX5/AFF3/MYCN/PRICKLE1/FGFR2/GPC3/TWIST1/HOXA13/RSPO2/DLX5/ZBTB16/SALL3/HOXA11/COL2A1/HOXD13/FRAS1/RDH10/HOXD12/WNT7A/ALX3/ASPH/DKK1/ALX1/SP9/MSX2/OSR2/PKDCC/CYP26B1/SOX9/SFRP2/TGFB2/ZIC3/FBN2/HOXA9/EVX2/EN1/IHH/ALX4/FGF8",62
"GO:0048738","cardiac muscle tissue development","93/4940","255/18860",0.364705882352941,1.39237913788997,3.75806553061469,0.000177018950418771,0.0042042000724458,0.00347332637564103,"S1PR1/GREM1/COL11A1/PITX2/CCNB1/SGCG/TNNC1/HEG1/KAT2A/CDK1/WNT3A/TGFBR3/ANKRD1/TBX3/FHL2/TBX2/GJB6/PAK1/ENG/GREB1L/ACTN2/PI16/ALPK2/MESP1/MYH10/SMAD7/GJA5/POU4F1/SHOX2/DSP/EDN1/NDRG4/NEBL/ADRA1A/FGF2/TENM4/TBX5/DSG2/PRICKLE1/CAV3/GATA6/FGFR2/MIR25/MYH11/PRKG1/FOXH1/BMP2/MYL3/AKAP13/JPH2/ISL1/MEIS1/MYH6/NEB/NOX4/NRG1/TNNI3/GATA5/TBX18/HEY2/RBP4/ADPRHL1/NDUFV2/MYOCD/GJA1/KCNJ8/FGF20/DKK1/G6PD/ERBB4/MSX2/MYH7/C10orf71/MYO18B/MYLK3/WNT2/SCN5A/PKP2/TGFB2/KCNK2/XIRP2/NRAP/ZIC3/NKX2-5/CACNA1G/TNNT2/MIR222/GATA4/TBX20/FER1L6/FGF8/NPPB/MYL2",93
"GO:0003093","regulation of glomerular filtration","9/4940","11/18860",0.818181818181818,3.12366580787633,4.19702491342801,0.000185758166854727,0.00437858536157572,0.00361739588085522,"EMP2/CORO2B/GAS6/GJA5/PDGFB/PTPRO/F2RL1/TTR/ADORA1",9
"GO:0097646","calcitonin family receptor signaling pathway","9/4940","11/18860",0.818181818181818,3.12366580787633,4.19702491342801,0.000185758166854727,0.00437858536157572,0.00361739588085522,"RAMP3/ADM2/RAMP2/CALCRL/CALCA/RAMP1/CALCB/CALCR/IAPP",9
"GO:0021527","spinal cord association neuron differentiation","10/4940","13/18860",0.769230769230769,2.93677981937091,4.16134764792586,0.000191698643569508,0.00450168724786821,0.00371909727973801,"TAL1/WNT3A/PAX7/MDGA1/LHX5/LHX1/ASCL1/WNT1/LHX3/GSX2",10
"GO:0141060","disruption of anatomical structure in another organism","56/4940","139/18860",0.402877697841727,1.53811202050505,3.79331369640451,0.000193026033097972,0.00451594487882196,0.00373087631137125,"FCN3/MASP1/PGLYRP4/CXCL14/GAPDH/KRT6A/PGLYRP3/CXCL2/GSDMB/DAO/F2/CAMP/CXCL13/H2BC11/CCL25/FCN1/H2BC12/CFB/CXCL3/NCF1/CXCL12/PGLYRP1/DEFA3/C7/F2RL1/PRF1/CTSG/C8B/S100A12/HRG/PF4/C8G/C6/NTS/PPBP/GBP7/DEFA4/ARG1/KNG1/NKG7/CXCL9/CCL18/HAMP/CCL1/CCL20/CCL19/LTF/CFHR5/RNASE7/CXCL6/NPPB/CHGA/C8A/DEFB4A/DEFA5/SPAG11B",56
"GO:0042471","ear morphogenesis","55/4940","136/18860",0.404411764705882,1.54396880209574,3.79268974716625,0.000195087156204844,0.0045343450353383,0.00374607771659528,"CTHRC1/COL11A1/OTX1/TFAP2A/GRHL3/MYO7A/WNT3A/TBX3/TBX2/SIX4/GJB6/GATA2/LHFPL5/ITGA8/EPHB2/MYO3B/EDN1/SIX1/FGF10/ZEB1/CHRNA9/DLX6/SIX2/TTC39C/NKX3-2/NECTIN1/NR4A3/FGFR2/TWIST1/INSIG1/USH1C/DLX5/STRC/SCRIB/USH1G/SOBP/LRIG3/COL2A1/HOXA1/TBX18/CDH23/ZIC1/GSC/OSR2/GBX2/SOX9/FOXG1/HMX2/ZIC3/HPN/POU4F3/WNT1/ATOH1/MYO3A/FGF8",55
"GO:0015669","gas transport","15/4940","24/18860",0.625,2.38613360323887,4.04780478126624,0.000195258877119831,0.0045343450353383,0.00374607771659528,"HBA2/HBB/RHBG/HBA1/MB/HBM/CYGB/AQP6/HBD/RHCG/CA2/AQP1/NGB/IPCEF1/AQP5",15
"GO:0008406","gonad development","89/4940","243/18860",0.366255144032922,1.39829393045767,3.72267534348604,0.000203888173885431,0.00471726513011679,0.00389719830526395,"ASPM/BRIP1/SLIT2/FANCA/NOTCH4/TCF21/ADAMTS1/INHA/HMGA2/SIX4/SLIT3/ACE/UMODL1/VGF/TESC/MCIDAS/MMP19/SRD5A1/DHH/HOXA10/FZD4/TEX11/BIK/SALL1/PRDX4/FANCG/ZP3/PTPRN/GATA1/RETN/CGA/KIF18A/ABCB1/GATA6/ADGRG1/NUP210L/CCNO/PGR/TEX19/PTX3/BASP1/NR0B1/LHB/ADAM32/PCYT1B/TFAP2C/SCX/MMP14/HOXA11/WNT2B/BRCA2/AFP/DMRT1/NUPR1/NR5A2/RBP4/FOXL2/RXFP2/RDH10/ADAM2/AKR1C3/LHCGR/ROBO2/EREG/NR5A1/LFNG/SOX15/AMH/GFRA1/CYP19A1/SOX9/ODAD3/C18orf63/SFRP2/TGFB2/DNAAF3/INHBB/UTF1/NPPC/ADAM18/FSHR/HOXA9/SIX3/GATA4/SRY/FGF8/ZFP42/LEP/ADAM20",89
"GO:0021988","olfactory lobe development","21/4940","39/18860",0.538461538461538,2.05574587355964,3.93163810799279,0.000218091329548151,0.00502732586862834,0.00415335693771847,"KIF14/SLIT2/FEZF1/EFNA2/AGTPBP1/LHX2/SALL1/ATP1A2/NR2E1/CRTAC1/DLX5/SALL3/LRRK2/SEMA3A/ZIC1/ROBO2/ERBB4/DLX2/ZIC3/ARX/GSX2",21
"GO:0032330","regulation of chondrocyte differentiation","27/4940","55/18860",0.490909090909091,1.8741994847258,3.86775012753186,0.000225669931559541,0.00518296875779605,0.00428194229112975,"ACVRL1/GREM1/MDK/PRKG2/CCN4/RUNX2/SMAD7/RFLNB/SHOX2/SIX2/ADAMTS12/CCN2/EFEMP1/NKX3-2/PTHLH/RFLNA/LOXL2/SOX5/ZBTB16/WNT9A/HOXA11/NR5A2/SCIN/PKDCC/SOX9/IHH/PTH",27
"GO:0097205","renal filtration","19/4940","34/18860",0.558823529411765,2.13348416289593,3.94075173054177,0.000228315072777353,0.00522458213983212,0.00431632144885652,"EMP2/TMEM63C/CD34/SULF1/CORO2B/GAS6/GJA5/PDGFB/EDN1/PTPRO/IGKV3-20/IGHA2/RHPN2/IGHA1/F2RL1/AQP1/ADGRF5/TTR/ADORA1",19
"GO:0045664","regulation of neuron differentiation","75/4940","199/18860",0.376884422110553,1.4388745346164,3.70768347044826,0.000229221466447429,0.00522624943500137,0.00431769889526429,"ASPM/EDNRB/SLC6A4/FEZF1/ECT2/WNT3A/PCP4/WDR62/SH3GL3/GATA2/RAC3/DIXDC1/SOX11/ESRP1/SIX1/ZEB1/FGF2/SOCS2/CDK5RAP3/NR2E1/ID4/MYCN/CDK5R1/VWC2/ETV5/DUOXA1/BEND6/BMP2/ASCL1/FOXA1/HEYL/ISL1/CASZ1/MEIS1/LRRK2/TCF4/CXCL12/DISP3/HEY2/LIN28A/DLX1/HOXD3/TBX6/NKX6-1/FGF20/DKK1/ISL2/MAG/NEUROD1/DLX2/SOX9/PHOX2B/FOXG1/CNTN2/GPR37L1/ZNF536/S100B/SFRP2/SOX2/NKX2-5/NKX6-3/SOX3/ATOH1/PAX6/TRPC5/SIX3/EPO/BRINP1/OLIG2/NKX2-2/TUNAR/BRINP2/TLX3/NEUROG3/FEZF2",75
"GO:0046850","regulation of bone remodeling","24/4940","47/18860",0.51063829787234,1.94952192264622,3.88264858315572,0.000232657588021773,0.00528537346701636,0.00436654458678545,"S1PR1/GREM1/SPP1/MDK/SYT7/TNFSF11/ADAM8/CALCA/IL6/PDK4/UBASH3B/LEPR/DCSTAMP/RUFY4/CLDN18/IL20RA/TNFAIP3/TNFRSF11A/MC4R/BGLAP/ITGB3/IAPP/FSHR/LEP",24
"GO:0031032","actomyosin structure organization","80/4940","215/18860",0.372093023255814,1.4205818661143,3.69480707722841,0.000233842339051109,0.00529310998501968,0.00437293615987272,"IQGAP3/S1PR1/RGCC/ANLN/FRMD5/ARHGEF15/ARHGAP6/CGNL1/PPM1F/ECT2/FRMD3/ANKRD1/SYNPO/FERMT2/INPP5K/PHACTR1/MYOC/SIX4/PAK1/SYNPO2L/DLC1/CORO2B/MYL9/ACTN2/LMOD1/CFL2/MYH10/RHPN1/EPB41L2/LIMCH1/SORBS1/PDLIM1/ARRB1/EDN1/PTGER4/NEBL/RACGAP1/LMOD3/TMOD1/SORBS3/CCN2/TNNT1/PGM5/CAV3/PIK3R1/LIMK1/MYBPH/ZEB2/MYH11/FHDC1/MYOM2/MYBPC1/LDB3/CNN1/AKAP13/OAZ3/PHLDB2/KLHL41/MYH6/MYOZ1/NEB/PFN2/GPR65/RHPN2/ADPRHL1/EPB41L3/KRT19/MYPN/STMN1/MYBPC2/MYO18B/MYLK3/TNNT3/MET/NRAP/MYOM3/PIK3R2/NKX2-5/TNNT2/MYL2",80
"GO:0003014","renal system process","57/4940","143/18860",0.398601398601399,1.52178590640129,3.73117337867499,0.00023715746401509,0.0053488392063835,0.00441897720718765,"EMP2/EDNRB/HBB/TMEM63C/WFS1/NPR1/INPP5K/SLC4A1/CD34/ABCG2/HYAL2/STK39/SULF1/CORO2B/ACE/GAS6/CHRNB4/GJA5/PDGFB/EDN1/AQP4/HNF1A/NPR3/AGT/AVPR2/SLC15A2/CLDN4/PTPRO/TRPV1/IGKV3-20/AQP6/SGK1/IGHA2/AGTR2/RHPN2/AGTR1/IGHA1/AMN/F2RL1/WNK3/AKR1C3/ATP6V0A4/AQP1/OXT/ADGRF5/TTR/CHRNB2/CLCNKA/ADORA1/KCNJ1/OR51E2/SLC6A18/NPPB/SLC12A3/CYP4F2/AVP/SLC22A6",57
"GO:0021510","spinal cord development","44/4940","104/18860",0.423076923076923,1.615228900654,3.7478868692819,0.000253532446599054,0.00569586661109839,0.00470567608381015,"TAL1/MNX1/ADARB1/WNT3A/SOX4/PAX7/GATA2/GRIA1/HOXC10/SRD5A1/DCC/MDGA1/SOX11/FOXB1/SOX12/LHX5/LHX1/VIT/ASCL1/GDNF/HOXB8/LRP8/ISL1/ZIC1/ISL2/CHRD/NEFL/DRGX/VSTM5/GBX1/DMRT3/SOX1/PHOX2A/WNT1/PAX6/LHX3/MDGA2/FOXN4/TBX20/OLIG2/NKX2-2/OLIG3/GSX2/NEUROG3",44
"GO:0072009","nephron epithelium development","50/4940","122/18860",0.409836065573771,1.56467777261565,3.72753884588185,0.00025506821193577,0.00569586661109839,0.00470567608381015,"PECAM1/EDNRB/GREM1/KIF26B/LGR4/TCF21/CD34/SIX4/GREB1L/AQP11/TMEM59L/EDN1/SALL1/SIX1/FGF2/LAMB2/SIX2/ADAMTS16/WWTR1/PODXL/LHX1/AGT/GPC3/NPNT/HOXB7/PTPRO/BMP2/GDNF/BASP1/HEYL/AGTR2/HOXA11/CD24/WNT2B/CALB1/DCHS1/WNT6/KLF15/HS3ST3A1/AQP1/NPHS1/HOXD11/SOX9/FOXD1/PROM1/WNT1/IRX1/FGF8/POU3F3/SLC22A6",50
"GO:0007631","feeding behavior","45/4940","107/18860",0.420560747663551,1.60562261152522,3.74249975621137,0.000255269301071555,0.00569586661109839,0.00470567608381015,"ADM2/DMBX1/STRA6/NMU/NPW/AGRP/P2RY1/GAL/DACH1/MMP17/NPSR1/POU4F1/UCHL1/SLC24A4/RETN/LEPR/NR4A3/MCHR1/FOS/NEGR1/CNTFR/APLN/OPRD1/UCN/MC4R/HELT/GALR2/UCK2/GDF15/NTRK2/OXT/TH/CNTN2/TBR1/PRLH/OPRK1/HTR2C/GALR3/GCG/IAPP/EN1/PYY/PRLHR/HCRT/LEP",45
"GO:0055001","muscle cell development","77/4940","206/18860",0.37378640776699,1.42704689281082,3.67135497380727,0.000257322604247907,0.00572132173274601,0.00472670599292254,"RAMP2/PITX2/CCNB1/RCAN1/TMEM182/CDK1/ANKRD1/CAV2/TBX3/FHL2/SIX4/PAK1/ENG/SYNPO2L/MYL9/ACTN2/PI16/ALPK2/LMOD1/CFL2/MYH10/SHOX2/EDN1/UCHL1/SIX1/NEBL/LMOD3/ADRA1A/COMP/TMOD1/WFIKKN2/TBX5/TNNT1/PRICKLE1/PGM5/CAV3/MEGF10/MYBPH/NFATC4/MYH11/STAC3/PRKG1/CACNA2D2/CACNA1S/MYOM2/MYBPC1/CHRNB1/LDB3/AKAP13/KLHL41/ISL1/MEIS1/MYH6/MYOZ1/NEB/TBX18/HEY2/ADPRHL1/KRT19/MYPN/MYBPC2/G6PD/CACNB4/MYO18B/P2RX2/MYLK3/TNNT3/WNT10B/NRAP/SYPL2/MYOM3/NKX2-5/TNNT2/GATA4/ACTN3/DNER/MYL2",77
"GO:0070286","axonemal dynein complex assembly","22/4940","42/18860",0.523809523809524,1.99980721033353,3.86418014449054,0.000262610304859901,0.0058182565776381,0.0048067893257042,"DRC2/ZMYND10/ODAD4/DNAI3/DNAI4/CLXN/DRC1/DNAAF6/CFAP73/DNAAF8/TEKT2/DNAI2/ODAD3/ODAD2/CFAP57/DNAI1/DNAAF1/DNAAF3/DNAH12/ODAD1/CFAP100/DAW1",22
"GO:0050890","cognition","116/4940","333/18860",0.348348348348348,1.3299291194028,3.61862351422635,0.000268874690717412,0.00593607151689498,0.0049041228799866,"FAM107A/TMPRSS11E/SLC6A4/AGER/MDK/STRA6/JPH4/SLC24A2/KAT2A/RCAN1/LDLR/ARC/CLDN5/NETO1/TNR/MGAT3/C5AR1/TPBG/FEN1/GRIN1/CHRM1/GMPPA/GRIA1/B4GALT2/SHANK3/ITGA8/EPM2A/EPHB2/SLC7A11/SLC1A1/GAREM2/FOXB1/SHROOM4/NDRG4/KCNAB1/KAT2B/BCHE/GPI/FOXO6/MME/ATP1A2/PDE1B/PDE8B/NEDD9/POMK/SLC1A4/SLC6A3/LCN2/NFATC4/PAK6/MFSD2A/NPTX2/TTBK1/FOS/JPH3/BRSK1/SGK1/BTG2/SOBP/ADGRF1/CCND2/B3GAT1/CNTNAP2/TUBA1A/KCTD16/CBR3/PRKCG/FZD9/RASGRF1/UCN/CALB1/NTSR1/MUSK/HOXA1/ADCY8/KLK8/SLC8A3/ELAVL4/ASIC1/GPR88/C1QL1/GIP/ADAM2/LHCGR/CRHBP/GALR2/DKK1/MAPK8IP2/GABRA5/CHL1/BGLAP/NTRK2/PTPRZ1/ADGRB3/OXT/TH/CNTN2/NRGN/S100B/SLC8A2/KCNK2/CAMK2N1/TBR1/JAKMIP1/CHRNA4/OPRK1/GALR3/CLSTN2/GPR158/CHRNB2/PAK5/ADORA1/GRIN2A/EN1/BRINP1/SORCS3",116
"GO:0001658","branching involved in ureteric bud morphogenesis","29/4940","61/18860",0.475409836065574,1.81502621623415,3.79815172189739,0.000271129268330623,0.00595235289944431,0.00491757384674984,"GREM1/LGR4/TCF21/SIX4/GREB1L/TMEM59L/SALL1/SIX1/FGF2/SIX2/ADAMTS16/LHX1/AGT/GPC3/NPNT/HOXB7/BMP2/GDNF/AGTR2/HOXA11/WNT2B/DCHS1/WNT6/HS3ST3A1/HOXD11/SOX9/FOXD1/WNT1/FGF8",29
"GO:0009914","hormone transport","119/4940","343/18860",0.346938775510204,1.32454763281831,3.61362747555021,0.00027151083400974,0.00595235289944431,0.00491757384674984,"ABCA12/PRKCE/SPP1/STX1A/KISS1R/TFR2/SYT7/NMU/FGB/LTBP4/BMP8A/SOX4/INHA/TUBB1/TNFSF11/HMGA2/TBX3/SLC7A5/PDX1/SIDT2/RAPGEF4/KDM5B/P2RY1/GAL/VGF/ALOX5/UQCC2/IL6/KCNA5/SCG5/FZD4/EXOC3L1/SOX11/FFAR4/GPER1/EDN1/CRY2/IL11/RAB11FIP1/PTPRN/RETN/HNF1A/CGA/PDE8B/RIMS2/BTK/F2/CAMP/ABCB1/AGT/DAB2/EFNA5/FGA/ECRG4/PPARG/SLCO1B1/KCNK9/ISL1/APLN/C1QTNF12/TRPA1/BRSK2/UCN/RAB44/KISS1/AGTR1/VIP/F2RL1/ADCY8/MC4R/RBP4/FOXL2/GJA1/GIP/HNF4A/CRHBP/NKX6-1/G6PC2/RASL10B/EDN3/TRPM5/AQP1/NEUROD1/SSTR5/CYP19A1/CLTRN/RFX6/FOXD1/HCAR2/CPLX1/GNRHR/SLC2A2/MYRIP/ADRA2A/PLA2G3/SLC17A4/OPRK1/HTR2C/INHBB/F2RL2/SLC16A1/CFTR/IFNG/ADORA1/GCG/GPRC6A/C1QTNF3/CCKAR/CASR/FGG/TUNAR/CHGA/SERPINA7/UCN3/LEP/NNAT/NR1H4/KCNK16/HTR1A",119
"GO:0007416","synapse assembly","101/4940","284/18860",0.355633802816901,1.35774362775845,3.61874651324707,0.000280696076576613,0.00613228013984448,0.00506622186991936,"SPOCK2/SPTBN2/ARHGEF15/GPM6A/PLXNB3/WNT3A/IL1RAPL2/CASKIN1/THBS2/TPBG/SIX4/PTPN1/RAC3/LIN7A/GRIA1/SRGAP2C/ADGRL2/SHANK3/PCDH17/RTN4RL2/DOCK4/LRRN3/LGI2/EPHB2/MDGA1/POU4F1/GABRA3/SIX1/SRPX2/DLG5/NECTIN1/PRICKLE1/NPTX1/SNCA/FLRT1/CRTAC1/ACHE/NTRK3/FLRT3/LRRC15/BDNF/EFNA5/CSMD2/ST8SIA2/NRG3/AMIGO1/C1QL2/SLITRK2/PLXNA3/ADGRB1/NEGR1/LHFPL4/ADGRF1/ADGRB2/EPHB3/SYNDIG1/ARHGAP33/MUSK/LRRC4B/GAP43/ASIC1/GABRG2/KCNJ8/LRFN4/GABRG3/WNT7A/CDH2/ROBO2/DKK1/CARMIL3/EPHB1/GABRA5/ERBB4/NTRK2/LRRTM4/ADGRB3/OXT/PTPRD/IGSF11/LRRC4/SDK1/SLITRK1/LRRN1/LRRTM1/VSTM5/CBLN4/CLSTN2/ADGRL3/GABRE/CHRNB2/RTN4RL1/NEURL1/GABRA4/LINGO2/SLITRK5/CBLN1/EPHA7/HTR4/DNER/GJA10/CBLN2",101
"GO:0060538","skeletal muscle organ development","74/4940","197/18860",0.375634517766497,1.43410263260651,3.64869861434232,0.000282396341434394,0.00614800368331129,0.00507921197441028,"PITX2/CAV1/STRA6/PITX1/NLN/RCAN1/WNT3A/ERO1A/BARX2/TCF21/ANKRD1/CAV2/SRPK3/SIX4/PAX7/GMPPA/DES/DMRTA2/MAFF/BCL9/CFL2/UQCC2/EGR2/TLL2/SOX11/SHOX2/SIX1/LMOD3/PPIF/EGR1/HSD17B1/MEGF10/TWIST1/ATF3/MYL6B/STAC3/HLX/CACNA1S/MYOM2/MYL3/FOS/BASP1/BTG2/B4GALNT2/HEYL/NEGR1/KLHL41/NR4A1/MYOZ1/CNTFR/SCX/NUPR1/MYOCD/FOXL2/EPHB1/NPHS1/VAX1/MEOX2/P2RX2/CYP26B1/CHRND/HLF/WNT10B/PHOX2B/S100B/ANKRD33/METTL21C/NEURL1/RBM24/POPDC3/VGLL2/FER1L6/ACTN3/DNER",74
"GO:0021772","olfactory bulb development","20/4940","37/18860",0.540540540540541,2.0636831163147,3.85808590753749,0.000286820173560777,0.00621412840749325,0.00513384133186843,"KIF14/SLIT2/FEZF1/EFNA2/AGTPBP1/LHX2/SALL1/NR2E1/CRTAC1/DLX5/SALL3/LRRK2/SEMA3A/ZIC1/ROBO2/ERBB4/DLX2/ZIC3/ARX/GSX2",20
"GO:0042730","fibrinolysis","16/4940","27/18860",0.592592592592593,2.262408157145,3.91043533045947,0.000287889735946447,0.00621412840749325,0.00513384133186843,"FGB/THBD/F12/FAP/PLAU/PROS1/SERPING1/F2/FGA/F11/CPB2/HRG/PLAT/KRT1/FGG/VTN",16
"GO:0007200","phospholipase C-activating G protein-coupled receptor signaling pathway","58/4940","147/18860",0.394557823129252,1.50634828830318,3.67146584042219,0.000288406916520022,0.00621412840749325,0.00513384133186843,"S1PR1/EDNRB/NMUR1/P2RY6/RASGRP4/GNAQ/C5AR1/CXCR2/FPR2/ACTN2/CHRM1/P2RY1/SELE/CALCA/GPR4/FFAR4/PTH1R/EDN1/F2RL3/FPR1/ADRA1A/PLCE1/F2/ADGRG1/AGT/DGKI/GRID1/AVPR1B/CHRM2/ADRA1D/OPRD1/PRKCG/CX3CR1/AGTR1/GAP43/LHCGR/GALR2/HTR2B/P2RY4/GPR143/PLCH2/NMBR/P2RY12/ADRA2A/OPRK1/HTR2C/OPRM1/GNG13/FSHR/CCKAR/CASR/DGKB/TRHR/CHGA/NTSR2/HCRT/CCKBR/TAAR1",58
"GO:0051306","mitotic sister chromatid separation","30/4940","64/18860",0.46875,1.78960020242915,3.76936077536553,0.000291843348348436,0.00626663628131745,0.00517722104261952,"DLGAP5/CENPF/CDC20/UBE2C/NUF2/BUB1B/PLK1/BIRC5/CDCA8/SKA3/CCNB1/AURKB/TTK/NDC80/ZWINT/ESPL1/SPC24/KNL1/KNTC1/SKA1/BUB1/MAD2L1/TRIP13/SPC25/SPDL1/HASPIN/ZWILCH/GEN1/INCENP/DUSP1",30
